match_id,match_week,season_season_id,season_season_name,home_team_home_team_id,home_team_home_team_name,home_score,home_team_home_team_gender,home_team_country_id,home_team_country_name,away_team_away_team_id,away_team_away_team_name,away_score,away_team_away_team_gender,away_team_country_id,away_team_country_name,competition_competition_id,competition_competition_name,competition_stage_id,competition_stage_name,competition_country_name
69228,16,41,2008/2009,222,Villarreal,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69138,3,41,2008/2009,1041,Sporting Gijón,1,male,214,Spain,217,Barcelona,6,male,214,Spain,11,La Liga,1,Regular Season,Spain
69139,24,41,2008/2009,217,Barcelona,1,male,214,Spain,214,Espanyol,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69142,28,41,2008/2009,217,Barcelona,6,male,214,Spain,223,Málaga,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69147,1,41,2008/2009,444,Numancia,1,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69149,14,41,2008/2009,217,Barcelona,4,male,214,Spain,207,Valencia,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69171,13,41,2008/2009,213,Sevilla,0,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69177,27,41,2008/2009,403,Almería,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69183,19,41,2008/2009,217,Barcelona,5,male,214,Spain,219,Deportivo La Coruna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69185,25,41,2008/2009,212,Atlético Madrid,4,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69189,20,41,2008/2009,217,Barcelona,4,male,214,Spain,444,Numancia,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69195,23,41,2008/2009,218,Real Betis,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69225,15,41,2008/2009,217,Barcelona,2,male,214,Spain,220,Real Madrid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69235,9,41,2008/2009,223,Málaga,1,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69215,2,41,2008/2009,217,Barcelona,1,male,214,Spain,1217,Racing Santander,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69216,26,41,2008/2009,217,Barcelona,2,male,214,Spain,215,Athletic Bilbao,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69212,6,41,2008/2009,217,Barcelona,6,male,214,Spain,212,Atlético Madrid,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69207,4,41,2008/2009,217,Barcelona,3,male,214,Spain,218,Real Betis,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69217,35,41,2008/2009,217,Barcelona,3,male,214,Spain,222,Villarreal,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69231,22,41,2008/2009,217,Barcelona,3,male,214,Spain,1041,Sporting Gijón,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69209,21,41,2008/2009,1217,Racing Santander,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69211,5,41,2008/2009,214,Espanyol,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69232,8,41,2008/2009,217,Barcelona,5,male,214,Spain,403,Almería,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69223,31,41,2008/2009,216,Getafe,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69222,30,41,2008/2009,217,Barcelona,2,male,214,Spain,1220,Recreativo Huelva,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69230,18,41,2008/2009,422,Osasuna,2,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69249,34,41,2008/2009,220,Real Madrid,2,male,214,Spain,217,Barcelona,6,male,214,Spain,11,La Liga,1,Regular Season,Spain
69251,33,41,2008/2009,207,Valencia,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69279,10,41,2008/2009,217,Barcelona,6,male,214,Spain,901,Real Valladolid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69273,29,41,2008/2009,901,Real Valladolid,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69285,11,41,2008/2009,1220,Recreativo Huelva,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
68364,8,40,2007/2008,222,Villarreal,3,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68363,10,40,2007/2008,901,Real Valladolid,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68356,14,40,2007/2008,214,Espanyol,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68365,26,40,2007/2008,212,Atlético Madrid,4,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
68358,32,40,2007/2008,1220,Recreativo Huelva,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
68359,33,40,2007/2008,217,Barcelona,0,male,214,Spain,214,Espanyol,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
68366,37,40,2007/2008,217,Barcelona,2,male,214,Spain,1043,Mallorca,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69146,23,40,2007/2008,213,Sevilla,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69151,6,40,2007/2008,221,Levante,1,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69166,11,40,2007/2008,217,Barcelona,3,male,214,Spain,218,Real Betis,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69158,9,40,2007/2008,217,Barcelona,2,male,214,Spain,403,Almería,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69169,2,40,2007/2008,217,Barcelona,3,male,214,Spain,215,Athletic Bilbao,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69170,15,40,2007/2008,217,Barcelona,2,male,214,Spain,219,Deportivo La Coruna,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68360,25,40,2007/2008,217,Barcelona,5,male,214,Spain,221,Levante,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68361,36,40,2007/2008,220,Real Madrid,4,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69141,35,40,2007/2008,217,Barcelona,6,male,214,Spain,207,Valencia,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69145,16,40,2007/2008,207,Valencia,0,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69148,4,40,2007/2008,217,Barcelona,2,male,214,Spain,213,Sevilla,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69173,20,40,2007/2008,217,Barcelona,1,male,214,Spain,1217,Racing Santander,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69187,22,40,2007/2008,217,Barcelona,1,male,214,Spain,422,Osasuna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69180,1,40,2007/2008,1217,Racing Santander,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69178,12,40,2007/2008,216,Getafe,2,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69186,38,40,2007/2008,1230,Real Murcia,3,male,214,Spain,217,Barcelona,5,male,214,Spain,11,La Liga,1,Regular Season,Spain
69181,21,40,2007/2008,215,Athletic Bilbao,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69182,24,40,2007/2008,395,Real Zaragoza,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69143,5,40,2007/2008,217,Barcelona,4,male,214,Spain,395,Real Zaragoza,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69144,7,40,2007/2008,217,Barcelona,3,male,214,Spain,212,Atlético Madrid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69184,13,40,2007/2008,217,Barcelona,3,male,214,Spain,1220,Recreativo Huelva,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69153,15,37,2004/2005,608,Albacete,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
68313,8,37,2004/2005,217,Barcelona,3,male,214,Spain,422,Osasuna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
68314,14,37,2004/2005,217,Barcelona,4,male,214,Spain,223,Málaga,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
68315,17,37,2004/2005,217,Barcelona,2,male,214,Spain,221,Levante,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68316,34,37,2004/2005,217,Barcelona,2,male,214,Spain,608,Albacete,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
68353,7,37,2004/2005,214,Espanyol,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
68352,32,37,2004/2005,217,Barcelona,2,male,214,Spain,216,Getafe,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69239,37,21,2009/2010,213,Sevilla,2,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69221,32,21,2009/2010,217,Barcelona,3,male,214,Spain,219,Deportivo La Coruna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69218,13,21,2009/2010,219,Deportivo La Coruna,1,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69210,19,21,2009/2010,901,Real Valladolid,0,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
69219,17,21,2009/2010,627,Tenerife,0,male,214,Spain,217,Barcelona,5,male,214,Spain,11,La Liga,1,Regular Season,Spain
69220,20,21,2009/2010,1041,Sporting Gijón,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69214,34,21,2009/2010,217,Barcelona,3,male,214,Spain,1219,Xerez,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69227,27,21,2009/2010,395,Real Zaragoza,2,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69229,2,21,2009/2010,216,Getafe,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69233,23,21,2009/2010,217,Barcelona,4,male,214,Spain,1217,Racing Santander,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69213,33,21,2009/2010,214,Espanyol,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69224,26,21,2009/2010,217,Barcelona,3,male,214,Spain,207,Valencia,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69226,25,21,2009/2010,403,Almería,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69237,22,21,2009/2010,212,Atlético Madrid,2,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69238,24,21,2009/2010,217,Barcelona,2,male,214,Spain,223,Málaga,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69242,38,21,2009/2010,217,Barcelona,4,male,214,Spain,901,Real Valladolid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69247,30,21,2009/2010,217,Barcelona,4,male,214,Spain,215,Athletic Bilbao,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69240,21,21,2009/2010,217,Barcelona,2,male,214,Spain,216,Getafe,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69244,35,21,2009/2010,222,Villarreal,1,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69241,36,21,2009/2010,217,Barcelona,4,male,214,Spain,627,Tenerife,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69250,10,21,2009/2010,217,Barcelona,4,male,214,Spain,1043,Mallorca,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69243,18,21,2009/2010,217,Barcelona,4,male,214,Spain,213,Sevilla,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69254,4,21,2009/2010,1217,Racing Santander,1,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
69256,6,21,2009/2010,217,Barcelona,1,male,214,Spain,403,Almería,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69253,8,21,2009/2010,217,Barcelona,6,male,214,Spain,395,Real Zaragoza,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69257,28,21,2009/2010,217,Barcelona,2,male,214,Spain,422,Osasuna,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69255,5,21,2009/2010,223,Málaga,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69267,15,21,2009/2010,1219,Xerez,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69262,12,21,2009/2010,217,Barcelona,1,male,214,Spain,220,Real Madrid,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69252,7,21,2009/2010,207,Valencia,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
69259,31,21,2009/2010,220,Real Madrid,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69277,9,21,2009/2010,422,Osasuna,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69288,11,21,2009/2010,215,Athletic Bilbao,1,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
69292,3,21,2009/2010,217,Barcelona,5,male,214,Spain,212,Atlético Madrid,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
69298,29,21,2009/2010,1043,Mallorca,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
70303,18,26,2014/2015,217,Barcelona,3,male,214,Spain,212,Atlético Madrid,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
70273,3,26,2014/2015,217,Barcelona,2,male,214,Spain,215,Athletic Bilbao,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
267183,28,26,2014/2015,217,Barcelona,2,male,214,Spain,220,Real Madrid,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266871,22,26,2014/2015,215,Athletic Bilbao,2,male,214,Spain,217,Barcelona,5,male,214,Spain,11,La Liga,1,Regular Season,Spain
266967,27,26,2014/2015,322,Eibar,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
265866,35,26,2014/2015,373,Córdoba,0,male,214,Spain,217,Barcelona,8,male,214,Spain,11,La Liga,1,Regular Season,Spain
265896,8,26,2014/2015,217,Barcelona,3,male,214,Spain,322,Eibar,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266148,24,26,2014/2015,217,Barcelona,0,male,214,Spain,223,Málaga,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266142,31,26,2014/2015,213,Sevilla,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
266240,17,26,2014/2015,210,Real Sociedad,1,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266230,19,26,2014/2015,219,Deportivo La Coruna,0,male,214,Spain,217,Barcelona,4,male,214,Spain,11,La Liga,1,Regular Season,Spain
266320,14,26,2014/2015,217,Barcelona,5,male,214,Spain,214,Espanyol,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266560,13,26,2014/2015,207,Valencia,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266525,32,26,2014/2015,217,Barcelona,2,male,214,Spain,207,Valencia,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266631,37,26,2014/2015,212,Atlético Madrid,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266741,23,26,2014/2015,217,Barcelona,5,male,214,Spain,221,Levante,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266794,20,26,2014/2015,1042,Elche,0,male,214,Spain,217,Barcelona,6,male,214,Spain,11,La Liga,1,Regular Season,Spain
266838,5,26,2014/2015,223,Málaga,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266916,26,26,2014/2015,217,Barcelona,6,male,214,Spain,360,Rayo Vallecano,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266929,29,26,2014/2015,209,Celta Vigo,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
267085,9,26,2014/2015,220,Real Madrid,3,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
267197,38,26,2014/2015,217,Barcelona,2,male,214,Spain,219,Deportivo La Coruna,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
267301,10,26,2014/2015,217,Barcelona,0,male,214,Spain,209,Celta Vigo,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
267343,25,26,2014/2015,1049,Granada,1,male,214,Spain,217,Barcelona,3,male,214,Spain,11,La Liga,1,Regular Season,Spain
267561,7,26,2014/2015,360,Rayo Vallecano,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
265963,34,26,2014/2015,217,Barcelona,6,male,214,Spain,216,Getafe,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266770,4,26,2014/2015,221,Levante,0,male,214,Spain,217,Barcelona,5,male,214,Spain,11,La Liga,1,Regular Season,Spain
70264,15,26,2014/2015,216,Getafe,0,male,214,Spain,217,Barcelona,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
267400,30,26,2014/2015,217,Barcelona,4,male,214,Spain,403,Almería,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266846,16,26,2014/2015,217,Barcelona,5,male,214,Spain,373,Córdoba,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
267499,11,26,2014/2015,403,Almería,1,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
265835,12,26,2014/2015,217,Barcelona,5,male,214,Spain,213,Sevilla,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266045,36,26,2014/2015,217,Barcelona,2,male,214,Spain,210,Real Sociedad,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
267597,21,26,2014/2015,217,Barcelona,3,male,214,Spain,222,Villarreal,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
266117,6,26,2014/2015,217,Barcelona,6,male,214,Spain,1049,Granada,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266406,2,26,2014/2015,222,Villarreal,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266531,33,26,2014/2015,214,Espanyol,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
266921,1,26,2014/2015,217,Barcelona,3,male,214,Spain,1042,Elche,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266310,34,27,2015/2016,219,Deportivo La Coruna,0,male,214,Spain,217,Barcelona,8,male,214,Spain,11,La Liga,1,Regular Season,Spain
266498,29,27,2015/2016,217,Barcelona,6,male,214,Spain,216,Getafe,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
265839,26,27,2015/2016,217,Barcelona,2,male,214,Spain,213,Sevilla,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
265958,37,27,2015/2016,217,Barcelona,5,male,214,Spain,214,Espanyol,0,male,214,Spain,11,La Liga,1,Regular Season,Spain
266106,30,27,2015/2016,222,Villarreal,2,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
266160,23,27,2015/2016,221,Levante,0,male,214,Spain,217,Barcelona,2,male,214,Spain,11,La Liga,1,Regular Season,Spain
266236,1,27,2015/2016,215,Athletic Bilbao,0,male,214,Spain,217,Barcelona,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
266254,24,27,2015/2016,217,Barcelona,6,male,214,Spain,209,Celta Vigo,1,male,214,Spain,11,La Liga,1,Regular Season,Spain
